0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0.021556,0.021878,0.020911,0.021878,0.020911,0.021234,0.021234,0.021878,0.021234,0.021234,0.021556,0.008023,0.020267,0.016078,0.021878,0.018978,0.020911,0.018011,0.020267,0.023811,0.052166,0.22004,0.404992,0.508745,0.549989,0.569644,0.571899,0.57351,0.572544,0.571899,0.569966,0.569322,0.567388,0.5661,0.564488,0.564811,0.561911,0.559977,0.558689,0.5574,0.556755,0.556755,0.5516,0.552244,0.547089,0.5516,0.548055,0.5487,0.543867,0.546767,0.512934,0.133042,0.052811,0.0338,0.027678,0.025745,0.024133,0.024133,0.024133,0.024456,0.024778,0.024778,0.023489,0.023489,0.023811,0.023811,0.023811,0.024133,0.024133,0.024456,1.056189
0.023489,0.023811,0.024456,0.024133,0.024456,0.025422,0.023167,0.023811,0.023811,0.024133,0.026389,0.022845,0.024456,0.022845,0.033156,0.024456,0.026067,0.024778,0.026711,0.023489,0.059255,0.258384,0.43528,0.516478,0.549344,0.558366,0.560622,0.560622,0.558366,0.557722,0.556433,0.553533,0.551922,0.550311,0.549344,0.547733,0.546767,0.544833,0.544511,0.541933,0.540967,0.539678,0.538389,0.524534,0.536134,0.530656,0.533878,0.529689,0.530978,0.529045,0.50649,0.131109,0.0512,0.035089,0.027356,0.027033,0.023489,0.025422,0.023811,0.023811,0.023167,0.023489,0.024133,0.023489,0.023811,0.023489,0.023489,0.023811,0.023811,0.023489,1.056511
0.023811,0.023489,0.023811,0.023489,0.022522,0.022522,0.023167,0.022522,0.023811,0.025745,0.023489,0.024133,0.022522,0.023811,0.025422,0.037989,0.022522,0.026389,0.023489,0.026711,0.0251,0.227774,0.408859,0.493601,0.529045,0.538711,0.543222,0.543544,0.542256,0.541289,0.54,0.538711,0.536778,0.535811,0.534845,0.533556,0.531945,0.530334,0.529689,0.529689,0.527434,0.526467,0.525178,0.524856,0.525178,0.520989,0.533556,0.520023,0.521956,0.519056,0.485868,0.12112,0.053133,0.032833,0.027356,0.0251,0.023167,0.024133,0.023489,0.022845,0.0222,0.023489,0.023167,0.023811,0.023811,0.023811,0.023167,0.022845,0.023489,0.023167,1.055867
0.021878,0.023167,0.022522,0.023167,0.023489,0.025745,0.024456,0.023811,0.023167,0.023167,0.023167,0.023167,0.022845,0.022845,0.022522,0.024456,0.0222,0.023489,0.022845,0.023489,0.057322,0.250006,0.414336,0.490057,0.519378,0.529045,0.532267,0.532911,0.531623,0.530011,0.528723,0.527756,0.526145,0.524856,0.523889,0.523245,0.521312,0.520667,0.519378,0.518089,0.519056,0.516478,0.515512,0.514545,0.513256,0.513901,0.513256,0.511645,0.510034,0.509067,0.458802,0.115965,0.047333,0.0309,0.026711,0.026711,0.023167,0.023489,0.022845,0.023811,0.0222,0.022522,0.022522,0.022522,0.023167,0.022845,0.021878,0.022845,0.023167,0.024778,1.0549
0.0222,0.023167,0.022522,0.023489,0.023167,0.022845,0.022845,0.023489,0.0222,0.022845,0.0222,0.023167,0.022845,0.022845,0.021878,0.023167,0.0222,0.023811,0.0222,0.021878,0.022845,0.203607,0.384048,0.472013,0.506812,0.520023,0.523567,0.524212,0.522923,0.522278,0.520023,0.519701,0.519378,0.518089,0.516156,0.515834,0.513901,0.513578,0.513256,0.511001,0.510356,0.50939,0.508745,0.507779,0.507134,0.506812,0.505201,0.505845,0.502945,0.502623,0.502623,0.170097,0.059899,0.0338,0.027356,0.024456,0.023167,0.023167,0.0222,0.023167,0.022522,0.0222,0.022522,0.023167,0.023167,0.022845,0.021878,0.023167,0.0222,0.023489,1.055545
0.0222,0.0222,0.021878,0.0222,0.0222,0.0222,0.022522,0.023489,0.021878,0.0222,0.021878,0.0222,0.022522,0.022845,0.0222,0.024133,0.022845,0.022845,0.023489,0.021878,0.022522,0.138842,0.336038,0.447847,0.492957,0.510679,0.516478,0.517123,0.517123,0.516156,0.515834,0.513578,0.512612,0.511967,0.510034,0.508745,0.508101,0.507134,0.506168,0.505845,0.504879,0.50359,0.502623,0.502945,0.501012,0.501656,0.498757,0.499723,0.498434,0.498434,0.496501,0.181697,0.060866,0.035089,0.027033,0.024778,0.025422,0.022845,0.0222,0.022845,0.0222,0.022845,0.022522,0.023167,0.024133,0.022845,0.022522,0.0222,0.021556,0.022845,1.055545
0.022522,0.0222,0.021234,0.021878,0.024778,0.0222,0.021878,0.023489,0.022845,0.022845,0.022522,0.022522,0.022522,0.0222,0.0222,0.023167,0.021878,0.023167,0.021556,0.022845,0.022522,0.136264,0.333138,0.443336,0.487801,0.505523,0.511001,0.51229,0.513578,0.511001,0.509067,0.50939,0.508101,0.507456,0.506168,0.505201,0.50359,0.50359,0.501012,0.503912,0.500045,0.499079,0.498757,0.498434,0.497145,0.496501,0.495534,0.496179,0.493923,0.493601,0.492957,0.19233,0.062477,0.035089,0.027678,0.026711,0.023811,0.023167,0.0222,0.022522,0.023167,0.0222,0.0222,0.024133,0.021878,0.023167,0.022522,0.022522,0.021878,0.023167,1.058444
0.023489,0.022522,0.0222,0.0222,0.021878,0.0222,0.021556,0.0222,0.021878,0.022845,0.0222,0.0222,0.022522,0.024133,0.021878,0.023167,0.0222,0.022522,0.021878,0.022845,0.022522,0.145609,0.337004,0.442369,0.48619,0.501656,0.506168,0.508101,0.506812,0.507456,0.505845,0.503912,0.504879,0.502301,0.501012,0.50069,0.498757,0.499079,0.49779,0.497468,0.496501,0.49489,0.494246,0.493923,0.493279,0.492634,0.491668,0.491346,0.49199,0.489735,0.488768,0.221974,0.069244,0.036055,0.027356,0.024456,0.023811,0.022522,0.022522,0.0222,0.021556,0.0222,0.021878,0.021878,0.021878,0.022845,0.021878,0.022522,0.0222,0.022522,1.0549
0.021234,0.022522,0.021556,0.021878,0.0222,0.022522,0.021556,0.024456,0.022845,0.022522,0.021556,0.021878,0.022522,0.0222,0.021878,0.024778,0.022522,0.022845,0.022522,0.0222,0.021234,0.109843,0.307361,0.430125,0.476846,0.496501,0.502623,0.503912,0.503912,0.503268,0.501979,0.50359,0.500368,0.499723,0.49779,0.498112,0.496501,0.495857,0.494568,0.494246,0.493279,0.492312,0.49199,0.491023,0.490057,0.489735,0.490057,0.487801,0.487479,0.487801,0.486512,0.280939,0.07891,0.038955,0.027678,0.024778,0.022845,0.023167,0.021878,0.021556,0.024133,0.0222,0.0222,0.0222,0.021878,0.021234,0.021234,0.022522,0.0222,0.021878,1.052
0.0222,0.0222,0.022845,0.021878,0.024133,0.021878,0.022845,0.0222,0.022845,0.022522,0.021556,0.022522,0.024778,0.021556,0.021878,0.022522,0.0222,0.021556,0.022522,0.021556,0.070855,0.263217,0.404347,0.466857,0.490379,0.498757,0.503268,0.500368,0.500368,0.499079,0.498112,0.49779,0.496501,0.495212,0.494246,0.493601,0.492634,0.49199,0.491023,0.489735,0.490379,0.489412,0.488123,0.487157,0.487479,0.484901,0.485546,0.484901,0.483935,0.48329,0.323794,0.08761,0.040566,0.028644,0.025745,0.022522,0.022845,0.0222,0.023167,0.0222,0.0222,0.021878,0.022845,0.022522,0.021878,0.0222,0.0222,0.020911,0.021234,0.022522,1.055545
