0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0.037344,0.037022,0.0367,0.037022,0.037344,0.036055,0.037667,0.037022,0.037989,0.0367,0.037344,0.037022,0.038311,0.037022,0.037989,0.037022,0.037989,0.037667,0.037344,0.038955,0.037344,0.402092,0.762006,0.96178,1.0462,1.080677,1.093566,1.095499,1.096144,1.09421,1.09131,1.089055,1.086799,1.083899,1.081644,1.0781,1.075844,1.071978,1.0694,1.065533,1.0636,1.061344,1.058444,1.056189,1.052645,1.049422,1.048134,1.044589,1.042656,1.039434,1.039756,0.43528,0.168808,0.091476,0.066344,0.057322,0.052488,0.050555,0.050233,0.050233,0.048944,0.050555,0.049588,0.049266,0.047655,0.0483,0.0483,0.048944,0.048944,0.048622,1.862694
0.047011,0.049266,0.0483,0.048622,0.047333,0.0483,0.050555,0.0483,0.047977,0.049266,0.047655,0.0483,0.048622,0.0483,0.049911,0.049266,0.048944,0.048944,0.047655,0.048944,0.047977,0.50069,0.843527,0.990779,1.046522,1.065855,1.070044,1.069722,1.067144,1.064244,1.059411,1.056511,1.053289,1.049422,1.045234,1.041367,1.037823,1.035567,1.031378,1.027834,1.025256,1.022034,1.018168,1.016234,1.012368,1.010112,1.006568,1.004312,1.002057,0.999157,0.995935,0.398548,0.152697,0.085999,0.061188,0.0541,0.048944,0.049911,0.047011,0.047655,0.0454,0.046366,0.046044,0.046689,0.045077,0.047977,0.045077,0.045722,0.045722,0.045722,1.86366
0.0454,0.046366,0.043789,0.046044,0.045077,0.048622,0.044755,0.045077,0.044433,0.045722,0.045077,0.046044,0.044755,0.045077,0.044433,0.046044,0.046044,0.046044,0.0454,0.047655,0.045077,0.466535,0.804217,0.942125,1.002701,1.025256,1.026867,1.026867,1.025579,1.02429,1.021712,1.017523,1.014301,1.011401,1.00689,1.005601,1.001735,0.99819,0.995612,0.993035,0.990135,0.988524,0.985302,0.983368,0.980146,0.977568,0.975313,0.973057,0.969835,0.968546,0.965969,0.349249,0.137231,0.078266,0.055066,0.050877,0.047977,0.044755,0.043789,0.043789,0.045077,0.043789,0.044111,0.043789,0.044111,0.044433,0.043466,0.043466,0.044111,0.043789,1.865594
0.044111,0.044111,0.044433,0.044433,0.042822,0.042822,0.042822,0.044111,0.043789,0.044111,0.043144,0.043789,0.043144,0.043144,0.043466,0.043144,0.043789,0.043466,0.043789,0.043144,0.0425,0.324116,0.709808,0.89057,0.962424,0.989168,0.997546,0.998512,0.997868,0.997224,0.99239,0.989813,0.986913,0.984657,0.981757,0.979824,0.97628,0.975957,0.971446,0.969835,0.96758,0.965002,0.963069,0.961135,0.958558,0.957913,0.95308,0.952436,0.950502,0.948569,0.946314,0.46428,0.166875,0.085354,0.059899,0.045722,0.045722,0.044755,0.044111,0.043789,0.042822,0.0425,0.0425,0.043144,0.043144,0.042822,0.042822,0.0425,0.042178,0.042178,1.866883
0.041211,0.042178,0.0425,0.044433,0.042178,0.042822,0.041855,0.0425,0.042178,0.042822,0.042178,0.044755,0.0425,0.042822,0.042178,0.043466,0.042178,0.042822,0.042178,0.0454,0.041533,0.37277,0.725918,0.885093,0.947925,0.975635,0.977891,0.975313,0.977246,0.977891,0.97338,0.97048,0.968546,0.965969,0.963713,0.962747,0.95888,0.956302,0.954691,0.952758,0.950502,0.949858,0.945347,0.94438,0.941803,0.940191,0.938903,0.937292,0.934069,0.934069,0.931492,0.430769,0.15592,0.081488,0.057322,0.047333,0.0512,0.041533,0.044755,0.043466,0.043144,0.042178,0.043144,0.041855,0.042178,0.044111,0.0425,0.0425,0.041211,0.0425,1.86366
0.044111,0.039922,0.040244,0.044755,0.038633,0.045077,0.039922,0.041855,0.041855,0.041533,0.041533,0.041211,0.040889,0.040889,0.041533,0.040889,0.041533,0.041533,0.040889,0.041211,0.040889,0.252906,0.649231,0.844816,0.92247,0.953725,0.948569,0.986268,0.950502,0.97048,0.954691,0.963713,0.949536,0.95888,0.95018,0.949858,0.946958,0.943091,0.94438,0.940514,0.939225,0.936647,0.936325,0.933425,0.932781,0.928592,0.928592,0.925692,0.926014,0.923114,0.920214,0.443013,0.158819,0.080521,0.057322,0.047655,0.047333,0.036055,0.0483,0.035089,0.043144,0.038633,0.044433,0.035089,0.044111,0.037989,0.044111,0.043144,0.042822,0.040566,1.866883
0.049588,0.0338,0.047977,0.036055,0.044755,0.041855,0.040244,0.043466,0.0396,0.042178,0.0396,0.041855,0.040566,0.039922,0.040566,0.040566,0.039278,0.039922,0.040889,0.041533,0.041211,0.206185,0.610565,0.822583,0.908614,0.941803,0.952758,0.968224,0.934714,0.968224,0.940514,0.953725,0.941803,0.95018,0.935358,0.942769,0.935358,0.93568,0.933747,0.931492,0.929881,0.928914,0.927303,0.924081,0.923436,0.920536,0.919892,0.917636,0.916025,0.914414,0.912481,0.565455,0.192008,0.089543,0.059899,0.049911,0.045722,0.0425,0.017045,0.060866,0.0338,0.0454,0.034444,0.044433,0.038311,0.039922,0.0425,0.037344,0.0425,0.038633,1.869138
0.056355,0.028644,0.046366,0.0338,0.048944,0.035089,0.046044,0.038311,0.041533,0.040244,0.038633,0.040244,0.0396,0.041855,0.0396,0.040244,0.039278,0.039922,0.040889,0.039922,0.039922,0.197485,0.59961,0.812272,0.900237,0.932781,0.944702,0.947602,0.946636,0.935358,0.951147,0.943091,0.940836,0.93568,0.935358,0.93568,0.927625,0.933425,0.923758,0.927625,0.92247,0.924403,0.918603,0.918603,0.916992,0.915381,0.913125,0.911514,0.909581,0.90797,0.906359,0.635054,0.210374,0.094054,0.061188,0.048944,0.043144,0.042822,0.041533,0.068599,0.012212,0.057322,0.028967,0.046044,0.032511,0.046366,0.034122,0.042822,0.039922,0.040244,1.868494
0.041533,0.044755,0.039922,0.038633,0.038633,0.042822,0.035733,0.044111,0.037344,0.043144,0.038955,0.041855,0.0396,0.040566,0.040566,0.040889,0.041211,0.0396,0.041211,0.038955,0.12692,0.537422,0.781339,0.883804,0.922792,0.936003,0.940514,0.94148,0.939225,0.96178,0.912159,0.944058,0.926014,0.936647,0.92247,0.928914,0.924403,0.920214,0.921503,0.91667,0.917314,0.912803,0.914414,0.910548,0.910225,0.906037,0.906359,0.904426,0.903781,0.901526,0.756207,0.243884,0.10211,0.06441,0.047977,0.045077,0.042178,0.040889,0.040566,0.037344,0.047655,0.034444,0.048622,0.039278,0.041533,0.037344,0.0454,0.034122,0.044433,0.0367,1.868494
0.064733,0.017689,0.047655,0.032189,0.044111,0.037344,0.0425,0.037667,0.037667,0.040889,0.037344,0.040889,0.038311,0.041855,0.039278,0.040566,0.039278,0.039278,0.038955,0.038955,0.124665,0.534522,0.775862,0.878004,0.917314,0.930525,0.935358,0.934714,0.933747,0.932458,0.920214,0.946314,0.912481,0.934392,0.917959,0.923436,0.913125,0.922147,0.911192,0.915703,0.909581,0.911514,0.907326,0.906681,0.905392,0.902492,0.90217,0.899592,0.89927,0.89637,0.733007,0.234218,0.100821,0.063122,0.048944,0.044111,0.042178,0.041211,0.040566,0.039922,0.040244,0.061188,0.027033,0.044111,0.0367,0.044433,0.037344,0.040889,0.041855,0.037022,1.881382
