0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0.023167,0.023811,0.022522,0.023489,0.022522,0.0222,0.023811,0.023489,0.023167,0.022845,0.023489,0.015434,0.0222,0.027356,0.022845,0.021878,0.022845,0.024133,0.022522,0.024778,0.08471,0.32766,0.543867,0.669531,0.730107,0.759429,0.768129,0.77264,0.773606,0.773284,0.771673,0.769417,0.768773,0.767484,0.765873,0.762973,0.761684,0.758784,0.757173,0.756851,0.752662,0.752662,0.734296,0.747507,0.743962,0.744929,0.738162,0.741385,0.736551,0.738162,0.503912,0.157208,0.068277,0.043466,0.033478,0.031867,0.029611,0.028644,0.029611,0.028,0.029289,0.027678,0.027356,0.027678,0.027678,0.027678,0.027678,0.027678,0.028,0.028322,1.056189
0.027356,0.027678,0.027356,0.027678,0.030578,0.028644,0.028,0.026711,0.028,0.028644,0.029933,0.026711,0.032189,0.028644,0.038311,0.027033,0.029933,0.028644,0.031544,0.028322,0.108554,0.396614,0.600899,0.697241,0.73784,0.75234,0.755884,0.757173,0.755562,0.753629,0.749762,0.748473,0.745896,0.742996,0.741707,0.74074,0.735585,0.733651,0.732363,0.730107,0.728496,0.725596,0.722374,0.717541,0.721085,0.724307,0.717863,0.714963,0.713674,0.71303,0.490379,0.152053,0.065699,0.041533,0.034444,0.030578,0.028967,0.027356,0.027356,0.027678,0.027356,0.027356,0.028967,0.026711,0.027356,0.027356,0.026389,0.026389,0.027356,0.027033,1.056511
0.027033,0.027678,0.026389,0.026389,0.025745,0.027356,0.026711,0.027356,0.027356,0.028644,0.027356,0.027033,0.025422,0.026389,0.028967,0.024456,0.026711,0.026067,0.026711,0.025745,0.083743,0.351182,0.563522,0.663409,0.706585,0.723663,0.729785,0.729785,0.728174,0.727207,0.724629,0.723663,0.720118,0.718185,0.71593,0.713674,0.713674,0.710774,0.708196,0.708519,0.705297,0.703041,0.702074,0.701108,0.704008,0.697241,0.702397,0.694986,0.694341,0.692408,0.465568,0.140775,0.064088,0.039922,0.031544,0.031867,0.025745,0.027033,0.026067,0.026711,0.026711,0.026389,0.026067,0.026711,0.025745,0.026389,0.027356,0.026067,0.026389,0.026067,1.055867
0.026067,0.026711,0.026067,0.026711,0.026389,0.028,0.026711,0.026067,0.025745,0.026067,0.026067,0.025745,0.026067,0.026711,0.027356,0.027033,0.008989,0.026389,0.020589,0.026067,0.10211,0.375348,0.562555,0.65342,0.691441,0.705619,0.709485,0.710452,0.711419,0.707552,0.705297,0.703363,0.703041,0.700463,0.698208,0.695952,0.694019,0.693375,0.691441,0.690797,0.68983,0.68693,0.686608,0.684675,0.682741,0.68113,0.681453,0.671142,0.677586,0.674042,0.439147,0.13272,0.058933,0.035733,0.031544,0.027033,0.027033,0.025745,0.025745,0.026389,0.026389,0.027033,0.026067,0.025745,0.026067,0.0251,0.0251,0.026389,0.026067,0.027356,1.0549
0.025422,0.025422,0.0251,0.026067,0.024778,0.0251,0.026067,0.027678,0.0251,0.025422,0.0251,0.025745,0.025745,0.025745,0.025422,0.027678,0.023811,0.025422,0.026067,0.029933,0.068277,0.316061,0.5255,0.63312,0.672108,0.690475,0.695308,0.696919,0.69563,0.694019,0.692086,0.691119,0.687897,0.687252,0.684997,0.68403,0.682419,0.681453,0.680486,0.677586,0.676942,0.675331,0.674042,0.673397,0.67082,0.670175,0.668886,0.668242,0.649231,0.665664,0.661153,0.185241,0.069566,0.042178,0.031222,0.028644,0.028644,0.027356,0.026711,0.025745,0.025745,0.025745,0.026711,0.027678,0.026711,0.026067,0.0251,0.024778,0.024778,0.0251,1.055545
0.024778,0.026067,0.025422,0.025422,0.024778,0.025745,0.0251,0.025422,0.024456,0.025745,0.025745,0.025422,0.025422,0.025422,0.0251,0.026067,0.025745,0.026389,0.036378,0.026067,0.033478,0.231318,0.470079,0.595099,0.655031,0.674686,0.68403,0.685319,0.684675,0.683708,0.681453,0.680486,0.67823,0.677586,0.674686,0.675653,0.672753,0.671786,0.669853,0.668886,0.666631,0.666308,0.665664,0.664375,0.662764,0.660831,0.660509,0.658575,0.655675,0.660509,0.655998,0.20103,0.07311,0.043466,0.031867,0.031544,0.027033,0.028,0.0251,0.026389,0.025422,0.026711,0.025745,0.025422,0.025745,0.025745,0.025745,0.025422,0.025422,0.026067,1.055545
0.026389,0.024778,0.025745,0.024456,0.027033,0.025745,0.025745,0.025745,0.025745,0.025422,0.0251,0.024456,0.024778,0.025422,0.025422,0.024778,0.0251,0.0251,0.024778,0.0251,0.027033,0.216818,0.462346,0.585432,0.642787,0.663086,0.674686,0.674364,0.677586,0.674042,0.674042,0.673075,0.671464,0.670175,0.66792,0.666953,0.665986,0.663731,0.662442,0.661797,0.661153,0.659864,0.657609,0.657609,0.655031,0.655353,0.652775,0.653742,0.651487,0.649876,0.660186,0.20393,0.080843,0.043144,0.035089,0.0309,0.028322,0.026711,0.0251,0.0251,0.024778,0.025422,0.024133,0.026067,0.0251,0.0251,0.024133,0.025745,0.0251,0.0251,1.058444
0.024456,0.024133,0.025422,0.0251,0.024778,0.024456,0.024456,0.025422,0.0251,0.025422,0.0251,0.026067,0.024778,0.025422,0.0251,0.024456,0.025422,0.024778,0.0251,0.025745,0.024456,0.236796,0.44978,0.58511,0.636342,0.65922,0.664375,0.669853,0.670175,0.668242,0.667597,0.666308,0.664375,0.662442,0.661475,0.660186,0.659542,0.657286,0.655998,0.65632,0.65342,0.651809,0.652453,0.650842,0.648587,0.648587,0.647298,0.646009,0.645042,0.643753,0.642465,0.228096,0.081488,0.0309,0.032189,0.026067,0.027678,0.023811,0.025745,0.0222,0.025422,0.023167,0.027033,0.023167,0.024778,0.024456,0.024456,0.024778,0.024456,0.025745,1.0549
0.022845,0.024778,0.023167,0.025422,0.023489,0.0251,0.023811,0.026711,0.024133,0.024778,0.0251,0.024778,0.024133,0.024133,0.024456,0.026711,0.024778,0.025422,0.024133,0.024778,0.024456,0.190719,0.427869,0.577055,0.626998,0.658253,0.660831,0.668242,0.664375,0.667275,0.662764,0.663409,0.659542,0.657931,0.65632,0.65342,0.653742,0.652775,0.651487,0.650842,0.648587,0.648264,0.646009,0.64762,0.645365,0.644076,0.641498,0.640531,0.640531,0.639565,0.638598,0.281261,0.092765,0.047333,0.020267,0.029611,0.026067,0.024778,0.021878,0.024456,0.024456,0.024778,0.0251,0.0251,0.025745,0.024456,0.0251,0.023811,0.0251,0.025745,1.052
0.021878,0.024778,0.024133,0.0251,0.024133,0.0251,0.024778,0.024133,0.0251,0.024778,0.024778,0.024133,0.025745,0.024456,0.0251,0.024778,0.024456,0.024456,0.024456,0.024456,0.130787,0.37567,0.5371,0.623132,0.643109,0.656642,0.659864,0.661153,0.658575,0.658253,0.655998,0.65342,0.653098,0.650842,0.650842,0.647942,0.647942,0.646331,0.646009,0.645042,0.643753,0.642787,0.641498,0.639565,0.63892,0.637954,0.638276,0.63602,0.635698,0.634087,0.315094,0.100176,0.049266,0.031867,0.041211,0.026711,0.031222,0.023811,0.027356,0.024456,0.028644,0.0251,0.026067,0.024133,0.024133,0.0251,0.023489,0.026067,0.023811,0.024133,1.055545
