0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0.045077,0.044111,0.045077,0.043789,0.045077,0.044433,0.044755,0.044755,0.0454,0.044755,0.044755,0.044433,0.044433,0.046689,0.044433,0.044755,0.0454,0.044433,0.044433,0.045722,0.078266,0.694986,1.259185,1.60621,1.765063,1.827895,1.85335,1.860116,1.858827,1.856249,1.847872,1.841105,1.833372,1.824995,1.816939,1.807917,1.799862,1.791162,1.783429,1.774407,1.766674,1.758618,1.750241,1.743474,1.735419,1.728008,1.720275,1.712864,1.706419,1.699653,1.692242,0.705941,0.288994,0.158175,0.113387,0.095987,0.087932,0.085032,0.083099,0.082454,0.082777,0.082132,0.082132,0.080843,0.081166,0.081166,0.080199,0.080843,0.080199,0.080843,1.862694
0.079555,0.079232,0.079555,0.079555,0.080199,0.078588,0.080521,0.079232,0.079555,0.079232,0.078588,0.07891,0.07891,0.078588,0.08181,0.080199,0.080521,0.078588,0.079555,0.078588,0.125954,0.988202,1.477647,1.662276,1.730585,1.750885,1.753141,1.747341,1.739608,1.730263,1.722208,1.711897,1.702875,1.693853,1.685798,1.67742,1.667431,1.659054,1.651321,1.642943,1.635854,1.627477,1.62071,1.612655,1.60621,1.598477,1.591389,1.584622,1.5785,1.571411,1.565611,0.601865,0.238084,0.129176,0.09341,0.079877,0.073432,0.072466,0.069244,0.068921,0.068599,0.067955,0.067633,0.06731,0.067955,0.06731,0.066988,0.066988,0.06731,0.066666,1.86366
0.066988,0.066021,0.066021,0.066344,0.066666,0.067955,0.066988,0.066344,0.066021,0.066988,0.066021,0.066021,0.066021,0.066021,0.066344,0.065699,0.06731,0.066344,0.066021,0.068277,0.100821,0.872204,1.352949,1.534356,1.600733,1.621999,1.625866,1.622966,1.617166,1.608788,1.604277,1.595577,1.5901,1.582689,1.5756,1.570122,1.563034,1.556589,1.551434,1.544345,1.538545,1.531779,1.526623,1.519857,1.515346,1.509224,1.50439,1.498591,1.494402,1.48828,1.452836,0.505523,0.200063,0.111776,0.081488,0.069888,0.064733,0.062799,0.062477,0.061188,0.061188,0.061188,0.060544,0.059255,0.060222,0.059577,0.060544,0.060544,0.060222,0.060544,1.865594
0.059255,0.059577,0.061833,0.059255,0.058933,0.058933,0.059255,0.059255,0.059255,0.057644,0.058288,0.059255,0.059255,0.058611,0.059899,0.059577,0.060544,0.058611,0.059899,0.058933,0.059255,0.610887,1.186042,1.41997,1.509546,1.540156,1.548212,1.545956,1.544023,1.53919,1.533068,1.527268,1.52179,1.514701,1.509868,1.505035,1.499557,1.495046,1.487957,1.484091,1.478935,1.474102,1.468624,1.464113,1.459925,1.456058,1.450258,1.446069,1.440592,1.437692,1.432536,0.649553,0.235829,0.118543,0.08181,0.067955,0.061833,0.058288,0.058288,0.056999,0.057966,0.057322,0.056999,0.056999,0.056677,0.056999,0.056355,0.055711,0.056999,0.055711,1.866883
0.056355,0.055711,0.054744,0.056355,0.055066,0.055388,0.054422,0.056033,0.055711,0.055711,0.055388,0.055711,0.055066,0.055388,0.055711,0.056033,0.055388,0.054744,0.054744,0.056033,0.055388,0.672431,1.18282,1.387104,1.463791,1.491824,1.499235,1.497302,1.495691,1.490857,1.486024,1.481835,1.477002,1.47088,1.465725,1.46218,1.456058,1.452514,1.446714,1.443492,1.438981,1.435759,1.42867,1.424803,1.420937,1.416748,1.412237,1.409015,1.405148,1.400959,1.397093,0.592199,0.214563,0.110487,0.076655,0.063122,0.062477,0.056999,0.054422,0.054422,0.0541,0.054744,0.053455,0.0541,0.053133,0.056033,0.053133,0.0541,0.053455,0.0541,1.86366
0.055066,0.0541,0.053133,0.053455,0.052811,0.053133,0.052488,0.053455,0.053777,0.052488,0.052488,0.053133,0.052166,0.052811,0.052488,0.053777,0.052811,0.053133,0.052488,0.053455,0.052488,0.471046,1.062633,1.318472,1.41707,1.45348,1.464436,1.466691,1.466369,1.460569,1.454769,1.452514,1.44768,1.442525,1.437692,1.433825,1.42867,1.424159,1.420937,1.416426,1.41127,1.408048,1.403859,1.400315,1.396448,1.391937,1.388393,1.384526,1.38066,1.377438,1.374215,0.601865,0.214563,0.107587,0.074077,0.063122,0.057644,0.055066,0.053455,0.055711,0.052811,0.051522,0.052488,0.053133,0.051844,0.051522,0.052166,0.054422,0.050877,0.053455,1.866883
0.050555,0.054422,0.052166,0.0512,0.051844,0.052488,0.0512,0.0541,0.051844,0.050877,0.050877,0.0512,0.051522,0.051522,0.051522,0.0512,0.050555,0.050877,0.050233,0.050877,0.050555,0.387915,1.002379,1.280451,1.389037,1.430281,1.441558,1.446069,1.443169,1.442525,1.436081,1.431892,1.426414,1.423192,1.417392,1.415137,1.409337,1.404826,1.400959,1.397737,1.393871,1.38936,1.385493,1.381304,1.378082,1.373571,1.370671,1.367449,1.363905,1.360682,1.35746,0.760395,0.256773,0.118543,0.077299,0.062477,0.056355,0.054744,0.0512,0.050877,0.053777,0.051844,0.049588,0.050877,0.0512,0.051522,0.050555,0.051844,0.050555,0.0512,1.869138
0.049911,0.051844,0.050555,0.049588,0.050877,0.050877,0.052166,0.051522,0.050233,0.050877,0.049266,0.049911,0.049588,0.050877,0.049911,0.049911,0.049911,0.053455,0.050233,0.050233,0.050233,0.367615,0.980146,1.261118,1.370027,1.411592,1.424481,1.427703,1.426092,1.423192,1.417392,1.414492,1.411915,1.407081,1.401604,1.399026,1.394837,1.390004,1.385815,1.382271,1.378726,1.375504,1.371315,1.368093,1.363905,1.359394,1.357138,1.353271,1.350049,1.347149,1.343283,0.846105,0.280617,0.123698,0.077621,0.062477,0.056033,0.0541,0.051844,0.052166,0.051844,0.050877,0.049911,0.051844,0.049266,0.049911,0.049588,0.051522,0.050555,0.050233,1.868494
0.0483,0.052488,0.049911,0.049911,0.049266,0.049266,0.049911,0.049911,0.049266,0.049266,0.049588,0.050233,0.051844,0.049588,0.049266,0.049266,0.048944,0.049588,0.049588,0.049266,0.243562,0.886704,1.215686,1.344894,1.393548,1.409659,1.414815,1.413526,1.412559,1.407404,1.398059,1.399026,1.396126,1.391615,1.388071,1.382915,1.38066,1.37486,1.37196,1.367449,1.363582,1.360038,1.356816,1.353594,1.349727,1.34586,1.342961,1.339416,1.337483,1.33265,0.993035,0.32186,0.134976,0.080521,0.063444,0.056033,0.052488,0.050877,0.050877,0.048944,0.0512,0.044755,0.049911,0.050877,0.048944,0.047655,0.049588,0.049266,0.049911,0.048944,1.868494
0.052488,0.049266,0.0454,0.048622,0.0512,0.050555,0.047977,0.047977,0.049588,0.049266,0.048622,0.0483,0.048944,0.050233,0.048944,0.048622,0.049266,0.048944,0.048622,0.048622,0.236473,0.878648,1.204408,1.333616,1.38356,1.399026,1.404181,1.401926,1.399348,1.396126,1.391293,1.390326,1.384849,1.379371,1.376471,1.373893,1.367771,1.363905,1.361327,1.357138,1.35456,1.349405,1.346827,1.342316,1.339094,1.335872,1.333616,1.329427,1.326205,1.323628,0.959847,0.310905,0.131109,0.079232,0.062477,0.055711,0.052811,0.051522,0.050555,0.049911,0.049266,0.050233,0.0454,0.047655,0.049911,0.049266,0.0483,0.047977,0.049911,0.0483,1.881382
