0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0.044433,0.045722,0.044111,0.045077,0.0454,0.0454,0.044755,0.044755,0.045722,0.044755,0.044755,0.045077,0.045722,0.0454,0.044433,0.045722,0.044755,0.046044,0.044433,0.045722,0.044111,0.42948,0.871882,1.140932,1.282384,1.343927,1.36906,1.379693,1.382271,1.382593,1.380015,1.377115,1.373571,1.369704,1.365193,1.361649,1.358427,1.353271,1.349405,1.344894,1.340383,1.335872,1.332005,1.328783,1.323628,1.320405,1.316217,1.31235,1.308161,1.304939,1.299784,0.676297,0.274817,0.145931,0.09921,0.083421,0.07601,0.07311,0.070532,0.069566,0.068921,0.069888,0.068921,0.068921,0.067633,0.067955,0.067633,0.068599,0.06731,0.067633,1.862694
0.066666,0.068921,0.066666,0.067633,0.066344,0.067633,0.068599,0.06731,0.066666,0.066666,0.066344,0.066988,0.066344,0.067955,0.066988,0.066666,0.065699,0.066988,0.065699,0.066666,0.066666,0.577699,1.048456,1.232441,1.305584,1.333939,1.344572,1.343927,1.33845,1.334583,1.326528,1.323305,1.314606,1.312028,1.304939,1.300428,1.294306,1.289795,1.285284,1.280773,1.274973,1.271107,1.266596,1.262085,1.257896,1.25274,1.249196,1.243396,1.240496,1.23663,1.231152,0.611854,0.231318,0.143675,0.082454,0.078266,0.065377,0.073432,0.058611,0.066344,0.060222,0.063122,0.060866,0.060866,0.060222,0.063122,0.062155,0.06151,0.059899,0.060866,1.86366
0.064733,0.056999,0.062155,0.059255,0.061833,0.062799,0.061188,0.060222,0.060866,0.060544,0.060544,0.060222,0.060544,0.06151,0.059577,0.06151,0.059899,0.059899,0.059899,0.060222,0.061188,0.528078,0.991746,1.132232,1.248551,1.253707,1.277229,1.264662,1.274329,1.261118,1.26144,1.25564,1.250163,1.247585,1.241785,1.237918,1.232441,1.230185,1.224385,1.221485,1.217941,1.213108,1.209563,1.205697,1.201508,1.198286,1.194419,1.191842,1.189908,1.184753,1.181208,0.528723,0.212307,0.11242,0.082777,0.072466,0.064733,0.059577,0.057966,0.062477,0.055066,0.063122,0.054744,0.060222,0.057644,0.058611,0.056677,0.055711,0.058288,0.057644,1.865594
0.053133,0.055066,0.057322,0.055066,0.057322,0.055711,0.058611,0.056677,0.056355,0.056033,0.056355,0.055711,0.058933,0.056999,0.056033,0.057644,0.055388,0.056677,0.056355,0.057322,0.056677,0.337004,0.83676,1.0694,1.183142,1.196997,1.228896,1.218908,1.224063,1.213752,1.221163,1.206986,1.212141,1.201508,1.200864,1.196353,1.194097,1.189264,1.186042,1.183786,1.178953,1.17702,1.173153,1.169931,1.166064,1.164131,1.160909,1.157687,1.154142,1.152209,1.149309,0.684353,0.256128,0.126276,0.109521,0.047333,0.070855,0.053133,0.063444,0.052166,0.061188,0.055388,0.053455,0.058288,0.052488,0.056999,0.053133,0.055711,0.053133,0.056033,1.866883
0.047011,0.062155,0.048944,0.059255,0.050877,0.055711,0.053455,0.053777,0.053455,0.053777,0.053777,0.054744,0.054422,0.054422,0.054422,0.053777,0.054422,0.054422,0.053133,0.055388,0.054744,0.399192,0.851904,1.060378,1.14512,1.191519,1.178953,1.191197,1.185075,1.189586,1.182497,1.178953,1.17992,1.17122,1.17412,1.166387,1.166709,1.159298,1.158331,1.155753,1.151887,1.150276,1.145443,1.143832,1.139965,1.138032,1.135454,1.132876,1.129654,1.127399,1.124499,0.63022,0.236796,0.11822,0.079877,0.047655,0.085032,0.039278,0.066988,0.0483,0.060222,0.046366,0.061188,0.050233,0.055711,0.053777,0.055066,0.053133,0.052166,0.0541,1.86366
0.055066,0.053455,0.049588,0.055711,0.047655,0.054422,0.049588,0.053455,0.052811,0.053455,0.051844,0.052166,0.052166,0.051844,0.051522,0.052166,0.051844,0.052166,0.0512,0.052811,0.051522,0.247751,0.747185,1.003668,1.107099,1.150276,1.143187,1.197641,1.151242,1.175731,1.157365,1.167675,1.15092,1.160264,1.148987,1.149954,1.144476,1.143187,1.140609,1.136421,1.134809,1.130298,1.129654,1.126432,1.122888,1.120954,1.118699,1.116121,1.114188,1.110966,1.108066,0.644398,0.239051,0.11822,0.078266,0.064088,0.059255,0.054422,0.055711,0.048622,0.053455,0.052166,0.053777,0.0483,0.055711,0.0483,0.055388,0.051844,0.053133,0.050233,1.866883
0.06151,0.0454,0.059899,0.0454,0.056355,0.052488,0.051844,0.052488,0.049588,0.052488,0.050555,0.052166,0.050233,0.051844,0.050233,0.051844,0.050877,0.052166,0.050555,0.051844,0.0512,0.192974,0.698852,0.971124,1.085511,1.130621,1.14802,1.156398,1.14222,1.163487,1.139965,1.149631,1.139965,1.143832,1.131265,1.137065,1.127399,1.13191,1.125465,1.123532,1.120632,1.118054,1.115154,1.112254,1.111932,1.106455,1.105488,1.104199,1.100977,1.098399,1.096788,0.806472,0.285772,0.130465,0.083099,0.064733,0.057322,0.055066,0.027678,0.078588,0.037989,0.058933,0.044755,0.058611,0.046044,0.053777,0.049588,0.052166,0.0512,0.049911,1.869138
0.062799,0.0396,0.0541,0.046689,0.055066,0.044433,0.057322,0.0483,0.052811,0.049588,0.049588,0.050233,0.049911,0.050877,0.050233,0.0512,0.050233,0.051844,0.0512,0.050877,0.050555,0.181052,0.681453,0.956302,1.071655,1.118377,1.135776,1.140609,1.140932,1.119665,1.15382,1.127399,1.136098,1.125465,1.129654,1.121921,1.121599,1.119343,1.113221,1.114188,1.108388,1.108066,1.104521,1.101944,1.099688,1.098077,1.094533,1.093888,1.091633,1.089055,1.086799,0.895404,0.311872,0.13852,0.085032,0.065699,0.057644,0.054744,0.051522,0.063122,0.031544,0.069244,0.0396,0.054744,0.047011,0.056355,0.045077,0.055711,0.047655,0.053133,1.868494
0.064733,0.044111,0.053455,0.044755,0.053133,0.048622,0.048944,0.051522,0.047655,0.050877,0.048944,0.050877,0.050877,0.050877,0.048622,0.049911,0.050233,0.048944,0.050555,0.047655,0.104365,0.600577,0.914414,1.0491,1.104521,1.123532,1.130943,1.131587,1.130621,1.138032,1.103877,1.138032,1.110966,1.121599,1.109354,1.116443,1.106132,1.108066,1.103555,1.102266,1.100655,1.098077,1.095821,1.092921,1.09131,1.087122,1.086155,1.083255,1.081966,1.078744,1.053289,0.359882,0.15012,0.08761,0.06731,0.059899,0.0541,0.052488,0.0512,0.050877,0.035411,0.059577,0.050233,0.0512,0.047977,0.053777,0.050233,0.049266,0.053455,0.047333,1.868494
0.063122,0.026067,0.064733,0.040889,0.052811,0.0454,0.054744,0.044755,0.050233,0.0483,0.0483,0.048622,0.047655,0.052488,0.048944,0.049266,0.048622,0.049588,0.0483,0.049266,0.101787,0.595743,0.906359,1.0404,1.096144,1.116443,1.122888,1.123854,1.122243,1.120632,1.117088,1.110321,1.110643,1.113543,1.103877,1.106132,1.10291,1.101621,1.092921,1.098077,1.090022,1.090022,1.087766,1.086155,1.083577,1.081322,1.078744,1.076166,1.074555,1.072622,1.022356,0.347315,0.146897,0.086643,0.065377,0.057644,0.053133,0.051844,0.050233,0.050233,0.050233,0.06441,0.029611,0.060866,0.045077,0.052488,0.0454,0.053455,0.047333,0.050877,1.881382
