0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0.023811,0.023811,0.023489,0.023489,0.023811,0.023489,0.024456,0.023811,0.024133,0.023811,0.023811,0.023811,0.023489,0.024778,0.023811,0.024133,0.024456,0.023811,0.023167,0.026067,0.023811,0.235184,0.468791,0.605732,0.674042,0.705619,0.71593,0.720763,0.722374,0.722374,0.721407,0.720441,0.719796,0.71883,0.716574,0.715285,0.713674,0.712063,0.709808,0.708519,0.70723,0.705297,0.701752,0.702719,0.700463,0.699497,0.696597,0.695952,0.694019,0.69273,0.690797,0.211663,0.080199,0.047333,0.0367,0.032833,0.031222,0.0309,0.030256,0.0309,0.029289,0.028967,0.031867,0.029611,0.028644,0.028644,0.029289,0.029289,0.029611,0.029933,1.056189
0.030256,0.029611,0.028967,0.029611,0.029611,0.028967,0.028967,0.028644,0.028967,0.029289,0.0309,0.029289,0.029933,0.028322,0.029289,0.029933,0.029289,0.028644,0.028967,0.029611,0.028644,0.298983,0.534845,0.646009,0.689508,0.707874,0.711419,0.711419,0.71013,0.707552,0.705297,0.702397,0.700141,0.697563,0.694663,0.693697,0.691441,0.688864,0.687897,0.684997,0.683064,0.681775,0.679519,0.677586,0.675975,0.675008,0.672753,0.67082,0.669531,0.668242,0.666308,0.20393,0.077299,0.046366,0.035411,0.031544,0.030256,0.029611,0.028644,0.028322,0.027678,0.029289,0.028644,0.028,0.027678,0.028967,0.028967,0.027678,0.028967,0.027678,1.056511
0.028322,0.028322,0.027356,0.027678,0.028322,0.027678,0.028,0.028,0.028322,0.031867,0.028967,0.028322,0.028322,0.028322,0.027356,0.027678,0.029289,0.028644,0.028322,0.028,0.028,0.255484,0.496501,0.613465,0.661797,0.679197,0.684997,0.685319,0.684353,0.682741,0.680164,0.677264,0.675653,0.674364,0.672108,0.670497,0.668564,0.666631,0.665342,0.664053,0.661475,0.659864,0.658575,0.657609,0.656642,0.652453,0.652131,0.65052,0.649876,0.648587,0.646976,0.190397,0.072788,0.043466,0.0338,0.0309,0.029289,0.028644,0.027678,0.027356,0.028644,0.028322,0.028,0.027033,0.029289,0.028,0.028,0.027678,0.027356,0.027356,1.055867
0.027356,0.027356,0.027678,0.028,0.027033,0.028644,0.028322,0.027356,0.027033,0.027356,0.027356,0.027678,0.027356,0.027356,0.027356,0.028,0.027033,0.027678,0.028322,0.026389,0.027356,0.283839,0.501656,0.604765,0.645042,0.661153,0.665664,0.666631,0.664697,0.663409,0.660831,0.659542,0.657931,0.655998,0.654387,0.653098,0.651487,0.649876,0.64762,0.646653,0.645042,0.644398,0.642142,0.640853,0.640531,0.639887,0.637631,0.636342,0.634731,0.633765,0.632154,0.179119,0.069244,0.041533,0.034122,0.032511,0.028967,0.028322,0.027033,0.027678,0.027033,0.028,0.027356,0.026711,0.026711,0.027033,0.027356,0.027356,0.027356,0.029289,1.0549
0.026389,0.027033,0.026389,0.026711,0.026389,0.026711,0.027033,0.027678,0.026711,0.026389,0.027033,0.026711,0.025745,0.026711,0.027033,0.026711,0.026067,0.027033,0.026067,0.027356,0.027356,0.22294,0.45848,0.576733,0.626354,0.64472,0.65052,0.651487,0.651164,0.65052,0.648587,0.646331,0.646331,0.644076,0.642787,0.641176,0.638598,0.637631,0.636665,0.635054,0.633443,0.632798,0.631831,0.628932,0.628932,0.627965,0.625387,0.626032,0.622809,0.622809,0.622165,0.261606,0.089221,0.047333,0.034122,0.0309,0.027678,0.028,0.027033,0.027356,0.027356,0.027033,0.026711,0.026711,0.027356,0.026711,0.026711,0.026711,0.027033,0.028,1.055545
0.027033,0.026389,0.026711,0.026711,0.025422,0.026389,0.026711,0.0251,0.026067,0.026389,0.026389,0.026067,0.025745,0.026067,0.025745,0.028967,0.027678,0.026711,0.027678,0.025745,0.026389,0.141098,0.39307,0.541933,0.605732,0.630865,0.639565,0.641498,0.640209,0.639565,0.63892,0.636342,0.635376,0.634731,0.631831,0.631187,0.629898,0.627643,0.626032,0.625709,0.624421,0.622809,0.622165,0.621198,0.619909,0.620554,0.617332,0.616365,0.615398,0.614754,0.613465,0.278361,0.09051,0.047011,0.034767,0.030256,0.030256,0.027033,0.027033,0.027033,0.026389,0.026067,0.026389,0.027356,0.028967,0.025745,0.026389,0.026067,0.025745,0.026711,1.055545
0.026067,0.026711,0.025422,0.025745,0.026067,0.025745,0.027033,0.026389,0.026067,0.026711,0.025745,0.026389,0.026389,0.026067,0.026389,0.025422,0.026067,0.026389,0.026067,0.0251,0.026711,0.137875,0.387915,0.535811,0.597999,0.622165,0.631509,0.633443,0.634409,0.631509,0.629898,0.628609,0.627643,0.626032,0.624743,0.623776,0.621521,0.620876,0.619587,0.618298,0.616365,0.615721,0.61411,0.613787,0.613143,0.610887,0.610243,0.610565,0.608954,0.607665,0.607343,0.293505,0.09341,0.047333,0.034767,0.032189,0.028,0.026711,0.026389,0.028,0.026067,0.026711,0.026067,0.028644,0.025745,0.026067,0.025745,0.026389,0.0251,0.026711,1.058444
0.026711,0.025745,0.026067,0.025745,0.026711,0.025745,0.025745,0.026711,0.026067,0.026711,0.025745,0.026711,0.025745,0.028,0.026389,0.026711,0.026067,0.026389,0.025745,0.027033,0.026067,0.149797,0.392103,0.531945,0.59381,0.616365,0.623132,0.626032,0.626354,0.625709,0.622809,0.622165,0.621843,0.618943,0.61701,0.616365,0.614754,0.614432,0.612176,0.61121,0.612176,0.609276,0.607665,0.607988,0.606699,0.605732,0.604765,0.604121,0.603799,0.600899,0.600577,0.338293,0.102754,0.048944,0.035089,0.029611,0.027033,0.026389,0.026711,0.026711,0.025745,0.026067,0.026067,0.027356,0.026067,0.025422,0.025745,0.025422,0.026067,0.026067,1.0549
0.025745,0.025422,0.0251,0.025745,0.0251,0.025422,0.025422,0.026067,0.026067,0.026067,0.0251,0.026389,0.025422,0.027033,0.025422,0.025745,0.025745,0.026067,0.025745,0.025745,0.025422,0.108232,0.352149,0.511323,0.579633,0.608632,0.618298,0.620232,0.619909,0.619265,0.618621,0.61701,0.615398,0.615076,0.612499,0.611532,0.609921,0.608954,0.60831,0.60831,0.604765,0.60541,0.603477,0.603154,0.601543,0.600899,0.601221,0.598966,0.59671,0.597999,0.596388,0.423358,0.118865,0.053455,0.034444,0.029289,0.027678,0.027033,0.026067,0.027033,0.027678,0.026711,0.025745,0.025745,0.0251,0.025745,0.026389,0.024778,0.025745,0.025422,1.052
0.025745,0.025422,0.025745,0.0251,0.027356,0.0251,0.026389,0.0251,0.025745,0.0251,0.026067,0.0251,0.027033,0.025745,0.0251,0.026067,0.0251,0.025745,0.0251,0.0251,0.06441,0.293183,0.478457,0.564811,0.597677,0.610243,0.615076,0.615721,0.614754,0.612821,0.612499,0.610887,0.609276,0.607343,0.607021,0.605732,0.604765,0.604121,0.602188,0.601221,0.600577,0.598966,0.597999,0.596388,0.596066,0.595421,0.59381,0.59381,0.593166,0.591555,0.485224,0.130787,0.055711,0.036378,0.031222,0.027678,0.027033,0.0251,0.026389,0.026711,0.026067,0.026067,0.026067,0.026067,0.025422,0.025422,0.025745,0.025745,0.026067,0.0251,1.055545
