,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
60,0.898626,0.897981,0.89927,0.898626,0.89927,0.898626,0.900237,0.898303,0.900237,0.899592,0.898948,0.899592,0.89927,0.900559,0.897981,0.900559,0.898626,0.898626,0.899915,0.89927,0.899915,3.061979,3.707698,3.848829,3.873639,3.87235,3.874928,3.862684,3.85044,3.851406,3.839162,3.830785,3.830462,3.819185,3.811774,3.812418,3.801785,3.792441,3.796308,3.786963,3.780197,3.782774,3.775686,3.769886,3.771175,3.763764,3.757319,3.755708,3.753775,3.746364,3.740886,2.998825,2.064401,1.493757,1.210208,1.070044,1.004635,0.96468,0.945669,0.932136,0.923436,0.918603,0.91377,0.912159,0.906681,0.906681,0.904748,0.901526,0.901203,0.898626,0
61,0.896048,0.896692,0.896048,0.895726,0.89637,0.895726,0.897337,0.89637,0.895726,0.897015,0.895726,0.897015,0.895726,0.897015,0.896692,0.896048,0.896692,0.896048,0.897659,0.896692,0.897981,3.019447,3.702221,3.841418,3.875572,3.87525,3.868162,3.866228,3.854951,3.846251,3.843995,3.833684,3.82434,3.824985,3.815963,3.805974,3.796308,3.800174,3.791474,3.785997,3.786319,3.778908,3.772464,3.77343,3.766342,3.760219,3.760864,3.754097,3.748297,3.749264,3.741853,3.011069,2.077611,1.499557,1.211819,1.070044,1.002379,0.964358,0.942447,0.930203,0.921503,0.917636,0.911837,0.907648,0.906681,0.902814,0.90217,0.900237,0.897659,0.897659,0
62,0.895081,0.894437,0.893792,0.894437,0.894437,0.895404,0.89347,0.893148,0.895404,0.893792,0.895081,0.894115,0.895726,0.894437,0.894115,0.894759,0.89347,0.895404,0.894759,0.893792,0.896048,3.099356,3.715431,3.847862,3.872995,3.871706,3.863328,3.862684,3.851084,3.840451,3.840129,3.828207,3.816607,3.820474,3.809518,3.79953,3.80243,3.792119,3.784386,3.787608,3.778263,3.77053,3.774075,3.764086,3.759253,3.76183,3.753775,3.748942,3.750231,3.74282,3.738631,3.032013,2.085989,1.502457,1.21053,1.068433,0.999801,0.96178,0.939225,0.927625,0.918281,0.914092,0.908614,0.904426,0.902814,0.899915,0.89927,0.896692,0.894437,0.894437,0
63,0.890893,0.890248,0.891537,0.890893,0.891537,0.889926,0.891537,0.889926,0.891859,0.890893,0.889604,0.891537,0.891215,0.891859,0.890248,0.891859,0.89057,0.891859,0.890248,0.892181,0.89057,2.768763,3.658399,3.827562,3.871384,3.872028,3.864939,3.863328,3.850762,3.83884,3.839162,3.826918,3.82724,3.817252,3.808874,3.808552,3.798241,3.788574,3.79083,3.780841,3.779552,3.776008,3.766986,3.766986,3.763442,3.754097,3.74572,3.750875,3.74282,3.734442,3.740242,3.196343,2.212297,1.567867,1.242107,1.081644,1.003668,0.963069,0.940836,0.926014,0.916992,0.911514,0.906037,0.903137,0.899915,0.897337,0.895404,0.894115,0.892181,0.891859,0
64,0.888637,0.887348,0.886704,0.888315,0.886704,0.888315,0.88767,0.888959,0.887026,0.888637,0.88767,0.887026,0.88767,0.887348,0.888959,0.886382,0.889926,0.886059,0.888959,0.88767,2.486502,3.610712,3.813063,3.867195,3.871384,3.864939,3.862362,3.850117,3.836262,3.837551,3.826274,3.814029,3.817252,3.80533,3.797274,3.799852,3.788574,3.779552,3.784386,3.774719,3.765375,3.770208,3.761508,3.751842,3.757319,3.748942,3.750875,3.745075,3.737987,3.740242,3.254019,2.252574,1.592677,1.24984,1.086799,1.003346,0.963713,0.937614,0.926336,0.915381,0.910225,0.904748,0.90217,0.897981,0.895081,0.895081,0.891859,0.891537,0.889281,0.889281,0
65,0.884448,0.886704,0.88477,0.886382,0.885093,0.887026,0.885093,0.887026,0.886382,0.885093,0.886704,0.885737,0.886704,0.885737,0.886382,0.885415,0.886704,0.885737,0.886382,0.885415,2.562545,3.621345,3.815318,3.865584,3.869773,3.863006,3.860428,3.847862,3.835296,3.834973,3.823051,3.823374,3.814029,3.805974,3.804041,3.792441,3.794052,3.785352,3.778586,3.777941,3.767308,3.769886,3.762475,3.756353,3.756997,3.748942,3.741209,3.743786,3.734764,3.72832,3.139955,2.162354,1.541123,1.222774,1.073266,0.995612,0.957591,0.933747,0.921503,0.912159,0.906359,0.901848,0.897981,0.895081,0.892826,0.892504,0.889281,0.889281,0.88767,0.885737,0
66,0.883159,0.883159,0.884448,0.882837,0.883804,0.883159,0.883804,0.882837,0.883159,0.883159,0.881548,0.884126,0.883159,0.882515,0.883159,0.883159,0.883159,0.884126,0.882837,0.884126,0.883804,2.777785,3.655822,3.821763,3.865906,3.866873,3.860106,3.856562,3.843673,3.83304,3.832396,3.820474,3.820151,3.811129,3.803074,3.801141,3.790508,3.779875,3.784708,3.774719,3.77633,3.768597,3.762475,3.76183,3.754097,3.74572,3.749586,3.740886,3.732509,3.737342,3.728642,3.200854,2.210364,1.563678,1.235341,1.074877,0.997546,0.955336,0.933103,0.91957,0.909581,0.90507,0.898626,0.896692,0.893148,0.891859,0.888315,0.888637,0.886382,0.886382,0
67,0.879937,0.881226,0.880259,0.882193,0.880904,0.880259,0.881548,0.881226,0.881871,0.880582,0.882515,0.880582,0.879937,0.881226,0.880904,0.882193,0.880904,0.881871,0.880904,0.881871,0.880904,2.642455,3.6323,3.81274,3.851729,3.866228,3.857528,3.84754,3.846573,3.833684,3.823696,3.824662,3.813707,3.805007,3.80533,3.79373,3.783419,3.787285,3.777297,3.777619,3.772786,3.76473,3.765375,3.756353,3.746042,3.750553,3.743142,3.744753,3.736375,3.729609,3.732509,3.332318,2.318306,1.621677,1.26144,1.085188,1.00109,0.955013,0.931492,0.915703,0.908614,0.900237,0.896692,0.892181,0.89057,0.887026,0.885415,0.884126,0.881548,0.881226,0
68,0.877359,0.878004,0.876715,0.878326,0.877037,0.878326,0.878004,0.878326,0.877359,0.878326,0.876715,0.878648,0.877037,0.878971,0.877359,0.877359,0.878326,0.877359,0.878004,0.877359,2.088244,3.533058,3.796308,3.853017,3.861073,3.863006,3.853662,3.842384,3.839162,3.826596,3.815963,3.815963,3.805652,3.80533,3.795985,3.787285,3.787608,3.77633,3.778263,3.769564,3.762797,3.762475,3.753131,3.748942,3.749586,3.741209,3.743142,3.735087,3.72832,3.730898,3.348751,2.331517,1.627477,1.26434,1.085511,1.000768,0.954691,0.931492,0.916025,0.90797,0.900237,0.89637,0.891537,0.889926,0.887026,0.883482,0.883159,0.880582,0.881226,0.878326,0
69,0.877682,0.876715,0.876071,0.876715,0.875748,0.877037,0.876393,0.876715,0.876071,0.877359,0.876393,0.877359,0.876071,0.876393,0.876715,0.876071,0.877359,0.875748,0.877682,0.876715,1.960003,3.511791,3.77923,3.851084,3.859139,3.861395,3.850117,3.837551,3.836584,3.824018,3.82434,3.813385,3.804685,3.802752,3.791474,3.789863,3.784386,3.776652,3.776652,3.76763,3.761186,3.76183,3.753453,3.746364,3.747653,3.739598,3.741531,3.732831,3.72252,3.728642,3.458626,2.422704,1.678709,1.287862,1.095821,1.00399,0.955013,0.931814,0.91377,0.905714,0.897337,0.894437,0.888959,0.88767,0.883159,0.883159,0.879937,0.879937,0.877682,0.876393,0
